,playerID,yearID,LastOfteamID,nameFirst,nameLast,G,H,AB,HR,RBI,SB,R,2B,3B,CS,BB,SO,IBB,HBP,SH,SF,G_p,G_c,G_1b,G_2b,G_3b,G_ss,G_lf,G_cf,G_rf,G_of,G_dh,prim_pos,other_pos,BA,OBP,1B,SLG,OPS,BA_Scaled,HR_Scaled,R_Scaled,RBI_Scaled,SB_Scaled,Penalty,AdjStars
5007,willima08,2016,SFN,Mac,Williamson,54.0,25.0,112.0,6.0,15.0,0.0,14.0,3.0,0.0,1.0,13.0,35.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,23.0,36.0,1.0,of,"['lf', 'rf', 'of']",0.22321428571428573,0.31496062992125984,16.0,0.4107142857142857,0.7256749156355455,0.3348214285714286,0.1276595744680851,0.11382113821138211,0.11278195488721804,0.0,0.32320000000000004,0.2227119798718384
322,beninan01,2016,BOS,Andrew,Benintendi,34.0,31.0,105.0,2.0,14.0,1.0,16.0,11.0,1.0,0.0,10.0,25.0,0.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,5.0,0.0,32.0,0.0,of,"['lf', 'of']",0.29523809523809524,0.358974358974359,17.0,0.47619047619047616,0.8351648351648351,0.4428571428571429,0.0425531914893617,0.13008130081300814,0.10526315789473684,0.016129032258064516,0.29800000000000004,0.2195913799430696
852,coghlch01,2016,OAK,Chris,Coghlan,48.0,26.0,103.0,1.0,16.0,1.0,21.0,7.0,2.0,0.0,22.0,26.0,2.0,2.0,0.0,1,0.0,0.0,6.0,20.0,18.0,0.0,29.0,0.0,18.0,46.0,2.0,of,"['2b', '3b', 'lf', 'rf', 'of']",0.2524271844660194,0.390625,16.0,0.3883495145631068,0.7789745145631068,0.3786407766990291,0.02127659574468085,0.17073170731707318,0.12030075187969924,0.016129032258064516,0.29080000000000006,0.2056185336216975
1936,hanigmi01,2016,ARI,Mitch,Haniger,34.0,25.0,109.0,5.0,17.0,0.0,9.0,2.0,1.0,0.0,12.0,27.0,2.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,22.0,4.0,31.0,0.0,of,"['cf', 'of']",0.22935779816513763,0.3089430894308943,17.0,0.4036697247706422,0.7126128142015365,0.34403669724770647,0.10638297872340426,0.07317073170731707,0.12781954887218044,0.0,0.3124,0.20350047042641
2433,kempto01,2016,HOU,Tony,Kemp,59.0,26.0,120.0,1.0,7.0,2.0,15.0,4.0,3.0,1.0,14.0,27.0,0.0,0.0,1.0,1,0.0,0.0,0.0,5.0,0.0,0.0,37.0,1.0,1.0,39.0,8.0,of,"['lf', 'of']",0.21666666666666667,0.2962962962962963,18.0,0.325,0.6212962962962962,0.325,0.02127659574468085,0.12195121951219512,0.05263157894736842,0.03225806451612903,0.352,0.19469734546957143
4728,tuckepr01,2016,HOU,Preston,Tucker,48.0,22.0,134.0,4.0,8.0,0.0,11.0,8.0,1.0,0.0,8.0,40.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,3.0,21.0,22.0,dh,"['lf', 'of', 'dh']",0.16417910447761194,0.2222222222222222,9.0,0.3283582089552239,0.550580431177446,0.24626865671641793,0.0851063829787234,0.08943089430894309,0.06015037593984962,0.0,0.4024000000000001,0.19353681912143908
3218,navada01,2016,LAA,Daniel,Nava,45.0,28.0,119.0,1.0,13.0,0.0,10.0,5.0,0.0,0.0,9.0,26.0,0.0,5.0,0.0,3,0.0,0.0,6.0,0.0,0.0,0.0,37.0,0.0,2.0,37.0,1.0,lf,"['lf', 'of']",0.23529411764705882,0.3088235294117647,22.0,0.3025210084033613,0.6113445378151261,0.35294117647058826,0.02127659574468085,0.08130081300813008,0.09774436090225563,0.0,0.34840000000000004,0.19275681043017817
3721,preslal01,2016,MIL,Alex,Presley,47.0,23.0,116.0,3.0,11.0,0.0,12.0,2.0,0.0,2.0,11.0,25.0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,13.0,30.0,0.0,of,"['lf', 'rf', 'of']",0.19827586206896552,0.2713178294573643,18.0,0.29310344827586204,0.5644212777332264,0.2974137931034483,0.06382978723404255,0.0975609756097561,0.08270676691729323,0.0,0.3376,0.18281422259906877
803,choiji01,2016,LAA,Ji-Man,Choi,54.0,19.0,112.0,5.0,12.0,2.0,9.0,4.0,0.0,4.0,16.0,27.0,1.0,0.0,0.0,1,0.0,0.0,27.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,6.0,1b,"['1b', 'lf', 'of']",0.16964285714285715,0.2713178294573643,10.0,0.3392857142857143,0.6106035437430786,0.25446428571428575,0.10638297872340426,0.07317073170731707,0.09022556390977443,0.03225806451612903,0.32320000000000004,0.17986132506131827
2067,hernate01,2016,HOU,Teoscar,Hernandez,41.0,23.0,100.0,4.0,11.0,0.0,15.0,7.0,0.0,2.0,11.0,28.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,22.0,15.0,6.0,38.0,0.0,of,"['lf', 'cf', 'of']",0.23,0.30357142857142855,12.0,0.42,0.7235714285714285,0.34500000000000003,0.0851063829787234,0.12195121951219512,0.08270676691729323,0.0,0.28,0.1777340234342993
3164,moyast01,2016,DET,Steven,Moya,31.0,24.0,94.0,5.0,11.0,0.0,9.0,4.0,2.0,1.0,5.0,38.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,18.0,26.0,3.0,of,"['rf', 'of']",0.2553191489361702,0.29,13.0,0.5,0.79,0.3829787234042553,0.10638297872340426,0.07317073170731707,0.08270676691729323,0.0,0.2584,0.16672980947438654
1899,guyerbr01,2016,TBA,Brandon,Guyer,38.0,27.0,81.0,2.0,14.0,1.0,12.0,5.0,0.0,1.0,7.0,13.0,0.0,8.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,18.0,19.0,83.0,12.0,of,"['lf', 'cf', 'rf', 'of', 'dh']",0.3333333333333333,0.4375,20.0,0.4691358024691358,0.9066358024691358,0.5,0.0425531914893617,0.0975609756097561,0.10526315789473684,0.016129032258064516,0.2116,0.1611347451945061
3172,muncyma01,2016,OAK,Max,Muncy,51.0,21.0,113.0,2.0,8.0,0.0,13.0,2.0,0.0,0.0,20.0,24.0,1.0,0.0,0.0,0,0.0,0.0,0.0,21.0,1.0,0.0,4.0,0.0,17.0,21.0,3.0,2b,"['2b', 'rf', 'of']",0.18584070796460178,0.3082706766917293,17.0,0.25663716814159293,0.5649078448333222,0.2787610619469027,0.0425531914893617,0.10569105691056911,0.06015037593984962,0.0,0.3268,0.15920247827848805
2844,martimi02,2016,CLE,Michael,Martinez,63.0,24.0,101.0,1.0,4.0,0.0,16.0,4.0,0.0,2.0,4.0,23.0,0.0,0.0,1.0,0,0.0,0.0,0.0,21.0,2.0,6.0,9.0,11.0,11.0,29.0,4.0,of,"['2b', 'cf', 'rf', 'of']",0.2376237623762376,0.26666666666666666,19.0,0.3069306930693069,0.5735973597359736,0.3564356435643564,0.02127659574468085,0.13008130081300814,0.03007518796992481,0.0,0.2836,0.15253957128688278
1280,eibnebr01,2016,OAK,Brett,Eibner,44.0,18.0,109.0,3.0,12.0,0.0,10.0,4.0,1.0,2.0,13.0,27.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,13.0,19.0,28.0,56.0,4.0,of,"['lf', 'cf', 'rf', 'of']",0.1651376146788991,0.25203252032520324,10.0,0.30275229357798167,0.5547848139031849,0.24770642201834864,0.06382978723404255,0.08130081300813008,0.09022556390977443,0.0,0.3124,0.15090875191960038
2042,heredgu01,2016,SEA,Guillermo,Heredia,45.0,23.0,92.0,1.0,12.0,1.0,12.0,3.0,0.0,1.0,12.0,15.0,0.0,2.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,14.0,43.0,0.0,of,"['lf', 'rf', 'of']",0.25,0.3490566037735849,19.0,0.31521739130434784,0.6642739950779327,0.375,0.02127659574468085,0.0975609756097561,0.09022556390977443,0.016129032258064516,0.25120000000000003,0.15076827248159572
4810,vanslsc01,2016,LAN,Scott,Van Slyke,52.0,23.0,102.0,1.0,7.0,1.0,10.0,6.0,0.0,2.0,5.0,24.0,1.0,5.0,0.0,1,0.0,0.0,7.0,0.0,0.0,0.0,19.0,1.0,10.0,29.0,0.0,of,"['lf', 'rf', 'of']",0.22549019607843138,0.2920353982300885,16.0,0.3137254901960784,0.6057608884261669,0.3382352941176471,0.02127659574468085,0.08130081300813008,0.05263157894736842,0.016129032258064516,0.2872,0.14634945580259587
479,britoso01,2016,ARI,Socrates,Brito,40.0,17.0,95.0,4.0,12.0,2.0,10.0,3.0,1.0,0.0,2.0,23.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,16.0,36.0,0.0,of,"['cf', 'rf', 'of']",0.17894736842105263,0.1958762886597938,9.0,0.35789473684210527,0.553771025501899,0.26842105263157895,0.0851063829787234,0.08130081300813008,0.09022556390977443,0.03225806451612903,0.262,0.146015711785616
3972,robinsh01,2016,LAA,Shane,Robinson,65.0,17.0,98.0,1.0,10.0,3.0,16.0,3.0,0.0,2.0,10.0,17.0,0.0,1.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,19.0,5.0,55.0,1.0,of,"['lf', 'cf', 'of']",0.17346938775510204,0.25688073394495414,13.0,0.23469387755102042,0.4915746114959746,0.2602040816326531,0.02127659574468085,0.13008130081300814,0.07518796992481203,0.04838709677419355,0.27280000000000004,0.14598538584581405
239,barnebr02,2016,COL,Brandon,Barnes,48.0,22.0,100.0,0.0,8.0,1.0,10.0,6.0,2.0,2.0,3.0,30.0,0.0,1.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,13.0,2.0,43.0,0.0,of,"['lf', 'cf', 'of']",0.22,0.25,14.0,0.32,0.5700000000000001,0.33,0.0,0.08130081300813008,0.06015037593984962,0.016129032258064516,0.28,0.1365224619376924
1788,gosean01,2016,DET,Anthony,Gose,30.0,19.0,91.0,2.0,7.0,0.0,11.0,2.0,2.0,1.0,9.0,38.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,cf,"['cf', 'of']",0.2087912087912088,0.2871287128712871,13.0,0.34065934065934067,0.6277880535306277,0.31318681318681324,0.0425531914893617,0.08943089430894309,0.05263157894736842,0.0,0.24760000000000001,0.12325589353608365
1279,eibnebr01,2016,OAK,Brett,Eibner,26.0,18.0,78.0,3.0,10.0,0.0,11.0,6.0,0.0,0.0,6.0,23.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,19.0,28.0,56.0,4.0,of,"['lf', 'cf', 'rf', 'of']",0.23076923076923078,0.2857142857142857,9.0,0.4230769230769231,0.7087912087912087,0.3461538461538462,0.06382978723404255,0.08943089430894309,0.07518796992481203,0.0,0.20080000000000003,0.1153801815224261
2378,judgeaa01,2016,NYA,Aaron,Judge,27.0,15.0,84.0,4.0,10.0,0.0,10.0,2.0,0.0,1.0,9.0,42.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,rf,"['rf', 'of']",0.17857142857142858,0.2631578947368421,9.0,0.34523809523809523,0.6083959899749374,0.2678571428571429,0.0851063829787234,0.08130081300813008,0.07518796992481203,0.0,0.22240000000000001,0.113302193470183
4108,rufda01,2016,PHI,Darin,Ruf,43.0,17.0,83.0,3.0,9.0,0.0,8.0,2.0,0.0,1.0,4.0,25.0,0.0,0.0,0.0,2,0.0,0.0,14.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,1b,"['1b', 'lf', 'of']",0.20481927710843373,0.23595505617977527,12.0,0.3373493975903614,0.5733044537701367,0.3072289156626506,0.06382978723404255,0.06504065040650407,0.06766917293233082,0.0,0.2188,0.11022455354033353
3260,nimmobr01,2016,NYN,Brandon,Nimmo,32.0,20.0,73.0,1.0,6.0,0.0,12.0,1.0,0.0,0.0,6.0,20.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,7.0,22.0,0.0,of,"['lf', 'of']",0.273972602739726,0.3375,18.0,0.3287671232876712,0.6662671232876712,0.410958904109589,0.02127659574468085,0.0975609756097561,0.045112781954887216,0.0,0.18280000000000002,0.10509341225617734
4327,segedro01,2016,LAN,Rob,Segedin,40.0,17.0,73.0,2.0,12.0,0.0,9.0,2.0,1.0,0.0,6.0,22.0,0.0,2.0,0.0,2,0.0,0.0,9.0,0.0,6.0,0.0,7.0,0.0,7.0,13.0,0.0,of,['of'],0.2328767123287671,0.30120481927710846,12.0,0.3698630136986301,0.6710678329757386,0.3493150684931507,0.0425531914893617,0.07317073170731707,0.09022556390977443,0.0,0.18280000000000002,0.1015023607636076
3155,motteta01,2016,TBA,Taylor,Motter,34.0,15.0,80.0,2.0,9.0,0.0,11.0,3.0,0.0,1.0,11.0,19.0,0.0,1.0,0.0,1,1.0,0.0,1.0,6.0,4.0,9.0,7.0,0.0,6.0,13.0,1.0,of,['of'],0.1875,0.2903225806451613,10.0,0.3,0.5903225806451613,0.28125,0.0425531914893617,0.08943089430894309,0.06766917293233082,0.0,0.20800000000000002,0.10002787781597222
544,bussni01,2016,LAA,Nick,Buss,36.0,16.0,81.0,1.0,8.0,2.0,7.0,7.0,1.0,1.0,6.0,24.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,5.0,31.0,1.0,of,"['lf', 'of']",0.19753086419753085,0.24719101123595505,7.0,0.345679012345679,0.592870023581634,0.2962962962962963,0.02127659574468085,0.056910569105691054,0.06015037593984962,0.03225806451612903,0.2116,0.09879432637912007
1305,elmorja01,2016,MIL,Jake,Elmore,59.0,17.0,78.0,0.0,4.0,2.0,7.0,2.0,0.0,3.0,17.0,17.0,1.0,2.0,2.0,0,0.0,0.0,0.0,3.0,4.0,0.0,14.0,2.0,4.0,20.0,0.0,of,"['lf', 'of']",0.21794871794871795,0.3711340206185567,15.0,0.24358974358974358,0.6147237642083003,0.3269230769230769,0.0,0.056910569105691054,0.03007518796992481,0.03225806451612903,0.20080000000000003,0.08959031322177624
953,crawfca02,2016,LAN,Carl,Crawford,30.0,15.0,81.0,0.0,6.0,0.0,8.0,2.0,1.0,1.0,4.0,11.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,21.0,4.0,lf,"['lf', 'of']",0.18518518518518517,0.22988505747126436,12.0,0.2345679012345679,0.46445295870583225,0.2777777777777778,0.0,0.06504065040650407,0.045112781954887216,0.0,0.2116,0.08208624406544818
463,brentbr01,2016,BOS,Bryce,Brentz,25.0,17.0,61.0,1.0,7.0,0.0,8.0,3.0,0.0,0.0,3.0,17.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,22.0,2.0,lf,"['lf', 'of']",0.2786885245901639,0.3125,13.0,0.3770491803278688,0.6895491803278688,0.41803278688524587,0.02127659574468085,0.06504065040650407,0.05263157894736842,0.0,0.1396,0.07775463303293836
3762,quinnro01,2016,PHI,Roman,Quinn,15.0,15.0,57.0,0.0,6.0,5.0,10.0,4.0,0.0,1.0,8.0,19.0,0.0,2.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,4.0,15.0,0.0,of,"['lf', 'of']",0.2631578947368421,0.373134328358209,11.0,0.3333333333333333,0.7064676616915423,0.39473684210526316,0.0,0.08130081300813008,0.045112781954887216,0.08064516129032258,0.1252,0.07534480891449709
373,blashja01,2016,SDN,Jabari,Blash,38.0,12.0,71.0,3.0,5.0,1.0,7.0,2.0,0.0,0.0,11.0,34.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,18.0,21.0,0.0,of,"['rf', 'of']",0.16901408450704225,0.2976190476190476,7.0,0.323943661971831,0.6215627095908787,0.2535211267605634,0.06382978723404255,0.056910569105691054,0.03759398496240601,0.016129032258064516,0.17560000000000003,0.07515407825632679
